,Time,humidity,temperature,vpp_sum1,vpp_sum2,delay_slow,delay_fast,delay_pp_slow,delay_pp_fast,Ch1_word,Ch2_word,Ch1_Amp,Ch2_Amp
0,2022/12/07 09:06:27,29.46319580078125,24.454193115234375,433424.0,886986.0,3911.5355116291726,1261.191429574833,30.908973109151702,17.621950128010212,1610667926054923.0,3230646071335597.0,14.7,15.3
1,2022/12/07 09:06:29,29.46624755859375,24.443511962890625,432648.0,890479.0,4044.1285390704284,1268.1080561271347,29.586137753924504,5.093503797219455,1610690984485015.0,3230692321481478.0,14.7,15.3
2,2022/12/07 09:06:31,29.473876953125,24.419479370117188,424439.0,889673.0,4151.230240209512,1265.2479873060845,37.29007630697561,4.2966802374385225,1610714042915107.0,3230738571627359.0,14.7,15.3
3,2022/12/07 09:06:34,29.449462890625,24.451522827148438,421093.0,885054.0,4249.3304480631505,1259.3496534037329,40.256270817040786,1.2260784413683723,1610737101345199.0,3230784821773240.0,14.7,15.3
4,2022/12/07 09:06:36,29.4586181640625,24.440841674804688,415650.0,886265.0,4340.942748602175,1251.490801873757,46.142036658941834,2.0538916228433663,1610760159775291.0,3230831071919121.0,14.7,15.3
5,2022/12/07 09:06:38,29.47235107421875,24.47021484375,411259.0,890592.0,4425.377553611793,1242.8572563164819,42.622239858987996,6.511820349624031,1610783218205383.0,3230877322065002.0,14.7,15.3
6,2022/12/07 09:06:40,29.43878173828125,24.435501098632812,402986.0,882994.0,4506.739354411647,1231.940285908532,45.023169713274,10.424477088634376,1610806276635475.0,3230923572210883.0,14.7,15.3
7,2022/12/07 09:06:42,29.45556640625,24.47021484375,395706.0,889391.0,4580.824588343599,1221.9387383499604,46.26442994363606,12.625405777494052,1610829335065567.0,3230969822356764.0,14.7,15.3
8,2022/12/07 09:06:45,29.4464111328125,24.454193115234375,386707.0,887986.0,4651.720265176414,1210.4263150919257,49.12573240801976,11.563799058185396,1610852393495659.0,3231016072502645.0,14.7,15.3
9,2022/12/07 09:06:47,29.45404052734375,24.451522827148438,381302.0,880851.0,4719.686678341389,1198.5633401260964,42.76794684361448,14.959652054634716,1610875451925751.0,3231062322648526.0,14.7,15.3
10,2022/12/07 09:06:49,29.4342041015625,24.496917724609375,375590.0,883622.0,4787.7036168945115,1189.42193323851,36.841394093848976,20.407950856001662,1610898510355843.0,3231108572794407.0,14.7,15.3
11,2022/12/07 09:06:51,29.4219970703125,24.45953369140625,382557.0,888603.0,4703.999076092715,1204.47797664223,42.96608149311487,15.346637153818847,1610875451925751.0,3231062322648526.0,14.7,15.3
12,2022/12/07 09:06:53,29.42962646484375,24.454193115234375,388984.0,883531.0,4636.712538462915,1215.3064943311945,36.78311067134291,14.096988753413825,1610852393495659.0,3231016072502645.0,14.7,15.3
13,2022/12/07 09:06:56,29.43267822265625,24.48089599609375,396445.0,884912.0,4562.394185215362,1225.4006211830058,46.66069915086155,8.235349370458607,1610829335065567.0,3230969822356764.0,14.7,15.3
14,2022/12/07 09:06:58,29.41436767578125,24.446182250976562,403003.0,886344.0,4487.516415094943,1235.4983327929178,40.588451598881875,10.032344157060834,1610806276635475.0,3230923572210883.0,14.7,15.3
15,2022/12/07 09:07:00,29.437255859375,24.464874267578125,406659.0,886493.0,4408.728423275844,1244.8733335309373,43.05930138338408,7.685646870908386,1610783218205383.0,3230877322065002.0,14.7,15.3
16,2022/12/07 09:07:02,29.4036865234375,24.478225708007812,414605.0,882308.0,4323.493312073285,1251.3176195352114,43.030158965601004,5.753904928712473,1610760159775291.0,3230831071919121.0,14.7,15.3
17,2022/12/07 09:07:04,29.42962646484375,24.488906860351562,418798.0,884722.0,4235.369734959403,1258.4852876057612,39.32387311427283,3.952417178347787,1610737101345199.0,3230784821773240.0,14.7,15.3
18,2022/12/07 09:07:07,29.44488525390625,24.454193115234375,425630.0,883714.0,4138.675895094545,1263.259788471547,37.08611433311398,5.857015255495753,1610714042915107.0,3230738571627359.0,14.7,15.3
19,2022/12/07 09:07:09,29.4189453125,24.440841674804688,429792.0,889227.0,4034.295630573916,1266.4811168351973,27.54651825148676,6.908564683770237,1610690984485015.0,3230692321481478.0,14.7,15.3
20,2022/12/07 09:07:11,29.44793701171875,24.488906860351562,436865.0,884881.0,3917.6835068460186,1262.2824103561672,17.400866082942684,10.603718583124646,1610667926054923.0,3230646071335597.0,14.7,15.3
21,2022/12/07 09:07:13,29.412841796875,24.472885131835938,440826.0,885234.0,3785.0031018895133,1254.5798452283595,9.924203452015718,7.705249143121364,1610644867624831.0,3230599821189369.0,14.7,15.3
22,2022/12/07 09:07:15,29.41436767578125,24.483566284179688,442477.0,882594.0,3624.954933168547,1234.4187487241797,38.49052038170521,6.325399841178296,1610621809194739.0,3230553571043488.0,14.7,15.3
23,2022/12/07 09:07:18,29.43267822265625,24.47021484375,438664.0,875672.0,3401.095882799367,1188.4815273764452,108.75246149646819,18.201862586248353,1610598750764647.0,3230507320897607.0,14.7,15.3
24,2022/12/07 09:07:20,29.40521240234375,24.47021484375,283786.0,784876.0,2904.180558098913,979.6542404799587,692.0832888559453,348.3359150020178,1610575692334555.0,3230461070751726.0,14.7,15.3
25,2022/12/07 09:07:22,29.38995361328125,24.483566284179688,245380.0,757984.0,1669.9570128236476,-293.21261660512727,235.14465531742485,220.95216456454818,1610552633904463.0,3230414820605845.0,14.7,15.3
26,2022/12/07 09:07:24,29.38385009765625,24.478225708007812,229206.0,748857.0,1564.965266563396,-525.2958465449277,51.171098095237994,25.310887628714227,1610529575474371.0,3230368570459964.0,14.7,15.3
