,Time,humidity,temperature,vpp_sum1,vpp_sum2,delay_slow,delay_fast,delay_pp_slow,delay_pp_fast,Ch1_word,Ch2_word,Ch1_Amp,Ch2_Amp
0,2022/11/04 15:27:43,54.9957275390625,18.013458251953125,474938.0,703472.0,3808.570429001964,1739.7120171442193,1.6317762316743938,1.5811616392957148,1620530712234424.0,3250428654019336.0,13.6,14.6
1,2022/11/04 15:27:46,55.0628662109375,18.013458251953125,468288.0,705723.0,3971.4165690302543,1779.6654745986737,75.90092343938613,78.25958710962459,1620576829094608.0,3250521154311098.0,13.6,14.6
2,2022/11/04 15:27:49,55.0628662109375,18.098907470703125,454321.0,704056.0,4167.201387117656,1754.8106460441115,72.52083154289448,95.57922511225661,1620622945954792.0,3250613654602860.0,13.6,14.6
3,2022/11/04 15:27:52,55.07965087890625,18.11492919921875,440508.0,710668.0,4360.5056243580475,1707.0482269110842,18.54398420205871,28.248689021931114,1620669062814976.0,3250706154894622.0,13.6,14.6
4,2022/11/04 15:27:56,55.04913330078125,18.117599487304688,423263.0,709584.0,4515.346637195041,1672.7487428426266,26.335727220619447,9.908621115549522,1620715179675160.0,3250798655186384.0,13.6,14.6
5,2022/11/04 15:27:59,55.0811767578125,18.144302368164062,410203.0,710867.0,4645.318664728032,1646.7969173546135,16.043875598321392,23.900084576922836,1620761296535344.0,3250891155478146.0,13.6,14.6
6,2022/11/04 15:28:02,55.0201416015625,18.154983520507812,393392.0,707027.0,4763.027178582665,1626.3043098931741,12.949327946009362,29.151331979117458,1620807413395528.0,3250983655769908.0,13.6,14.6
7,2022/11/04 15:28:05,54.95147705078125,18.152313232421875,379161.0,712793.0,4871.1956868865445,1611.1722294560614,6.870954628268919,27.899389186457483,1620853530255712.0,3251076156062017.0,13.6,14.6
8,2022/11/04 15:28:08,54.94842529296875,18.205718994140625,362996.0,709176.0,4973.649151287192,1600.4184031891057,16.43434820944185,23.135009260893185,1620899647115896.0,3251168656353779.0,13.6,14.6
9,2022/11/04 15:28:11,54.913330078125,18.227081298828125,347081.0,708152.0,5070.704210764972,1594.0247336407392,22.903192702299748,17.72432512942987,1620945763976080.0,3251261156645541.0,13.6,14.6
10,2022/11/04 15:28:14,54.888916015625,18.219070434570312,333424.0,707877.0,5160.2609161016435,1592.7036237196378,26.16675802759346,16.51717056219468,1620991880836264.0,3251353656937303.0,13.6,14.6
11,2022/11/04 15:28:18,54.83551025390625,18.213729858398438,349616.0,710610.0,5077.63538901449,1599.8319549960427,18.707187932413035,22.419512307757486,1620945763976080.0,3251261156645541.0,13.6,14.6
12,2022/11/04 15:28:21,54.84161376953125,18.187026977539062,361354.0,707064.0,4983.566095449036,1604.6681838725156,20.350618421054605,19.59132642198938,1620899647115896.0,3251168656353779.0,13.6,14.6
13,2022/11/04 15:28:24,54.815673828125,18.22174072265625,377890.0,710950.0,4879.702305579558,1615.9880460238498,9.878089987206295,25.86906478626088,1620853530255712.0,3251076156062017.0,13.6,14.6
14,2022/11/04 15:28:27,54.8187255859375,18.187026977539062,394420.0,711182.0,4768.153682700504,1631.4065174312502,0.9615837583660323,27.355665229240458,1620807413395528.0,3250983655769908.0,13.6,14.6
15,2022/11/04 15:28:30,54.79736328125,18.184356689453125,405848.0,705903.0,4647.912026384861,1650.0261795425959,7.436246009247043,26.378709515359333,1620761296535344.0,3250891155478146.0,13.6,14.6
16,2022/11/04 15:28:33,54.83551025390625,18.245773315429688,422496.0,704834.0,4521.491057435419,1671.782153018793,23.311110617941267,21.237636678008585,1620715179675160.0,3250798655186384.0,13.6,14.6
17,2022/11/04 15:28:36,54.8065185546875,18.283157348632812,435842.0,705092.0,4381.707074555122,1694.6335968637807,30.33357566678751,10.951208487721942,1620669062814976.0,3250706154894622.0,13.6,14.6
18,2022/11/04 15:28:39,54.803466796875,18.267135620117188,453298.0,709630.0,4222.911030506362,1719.4930739919394,19.34238507641203,14.975765849717845,1620622945954792.0,3250613654602860.0,13.6,14.6
19,2022/11/04 15:28:43,54.8126220703125,18.275146484375,461951.0,704058.0,4035.7979266425623,1746.7803552382945,14.761750542995287,42.067186695927376,1620576829094608.0,3250521154311098.0,13.6,14.6
20,2022/11/04 15:28:46,54.77142333984375,18.248443603515625,472216.0,706299.0,3846.8414094069644,1744.463393682932,9.091324719323438,31.881597137942208,1620530712234424.0,3250428654019336.0,13.6,14.6
21,2022/11/04 15:28:49,54.73480224609375,18.267135620117188,481043.0,703171.0,3648.131252371717,1714.7836401300574,12.162557881551948,14.315070783283772,1620484595374240.0,3250336153727227.0,13.6,14.6
22,2022/11/04 15:28:52,54.7515869140625,18.31787109375,481850.0,708261.0,3397.184964836218,1655.2751583690194,27.705216472659686,4.170088412619862,1620438478514056.0,3250243653435465.0,13.6,14.6
23,2022/11/04 15:28:55,54.7576904296875,18.301849365234375,268352.0,618839.0,2477.9608614578538,1146.4972741715476,1369.7469838593308,1015.6617382849822,1620392361653872.0,3250151153143703.0,13.6,14.6
24,2022/11/04 15:28:58,54.73480224609375,18.301849365234375,232552.0,604577.0,1354.4254093524553,-296.01743395942077,59.484016314180735,35.12091604430316,1620346244793688.0,3250058652851941.0,13.6,14.6
25,2022/11/04 15:29:01,54.730224609375,18.288497924804688,210615.0,593616.0,1298.9237123795936,-545.1014918516543,23.65490019632739,20.8010764725841,1620300127933504.0,3249966152560179.0,13.6,14.6
26,2022/11/04 15:29:05,54.69818115234375,18.2965087890625,194304.0,583870.0,1249.2284553994944,-765.963750758533,15.60092465153889,19.003680879261083,1620254011073320.0,3249873652268417.0,13.6,14.6
