,Time,set_temperature,temperature,param1,param2,param3,param4
0,2022/11/30 12:19:13,25.0,22.96509682007843,1660.0,101.74515899607854,0.0026562925339671598,1558.8761022004646
1,2022/11/30 12:19:14,25.0,23.053164630268554,530.0,97.34176848657228,0.2126967651365242,432.789858624192
2,2022/11/30 12:19:15,25.0,23.229396564763192,483.0,88.53017176184039,0.4069402613369754,394.70476374566755
3,2022/11/30 12:19:16,25.0,23.75891261894344,333.0,62.05436905282795,0.5629991851636764,271.3500402276438
4,2022/11/30 12:19:17,25.0,24.467055427823652,145.0,26.647228608817386,0.6573298246002943,118.20896620082199
5,2022/11/30 12:19:18,25.0,25.267025502186414,-71.0,-13.351275109320682,0.6711052079608664,-58.6463076938878
6,2022/11/30 12:19:19,25.0,25.981454950708496,-265.0,-49.07274753542481,0.6031380258687906,-217.30975529751987
7,2022/11/30 12:19:20,25.0,26.339971662588766,-361.0,-66.99858312943832,0.4799623230305008,-294.690484030407
8,2022/11/30 12:19:21,25.0,26.339971662588766,-362.0,-66.99858312943832,0.3416191598536616,-295.79165526968546
9,2022/11/30 12:19:22,25.0,25.981454950708496,-267.0,-49.07274753542481,0.2213023062689517,-218.7183759491448
10,2022/11/30 12:19:23,25.0,25.623821765745788,-169.0,-31.191088287289404,0.13615004775282516,-138.89616236262313
11,2022/11/30 12:19:24,25.0,25.177951786020003,-47.0,-8.897589301000153,0.09495359658134364,-38.55069639177748
12,2022/11/30 12:19:25,25.0,24.82213680113648,48.0,8.893159943175988,0.09650584869524212,39.41316179448734
13,2022/11/30 12:19:26,25.0,24.644507252704614,96.0,17.77463736476932,0.12813699832173206,78.63827749630967
14,2022/11/30 12:19:27,25.0,24.644507252704614,97.0,17.77463736476932,0.1676601472412496,79.42283814696398
15,2022/11/30 12:19:28,25.0,24.911019993849436,24.0,4.449000307528195,0.19288870600174562,19.83077284533413
16,2022/11/30 12:19:29,25.0,25.267025502186414,-70.0,-13.351275109320682,0.1848769235135148,-57.446380931796114
17,2022/11/30 12:19:30,25.0,25.534546049075175,-145.0,-26.72730245375874,0.14560566026295851,-119.03819183847908
18,2022/11/30 12:19:32,25.0,25.623821765745788,-169.0,-31.191088287289404,0.08195258358932918,-137.91657674390257
19,2022/11/30 12:19:33,25.0,25.623821765745788,-169.0,-31.191088287289404,0.015243230789655947,-138.0227951339675
20,2022/11/30 12:19:34,25.0,25.445321914057047,-122.0,-22.26609570285234,-0.039146840075110066,-100.09729289480855
21,2022/11/30 12:19:35,25.0,25.177951786020003,-48.0,-8.897589301000153,-0.0709980544147351,-39.11168281914349
22,2022/11/30 12:19:36,25.0,24.99994974682602,0.0,0.002512658699060921,-0.07828621393959247,0.011164632059013737
23,2022/11/30 12:19:37,25.0,24.911019993849436,23.0,4.449000307528195,-0.06582310257615312,19.52349592314956
24,2022/11/30 12:19:38,25.0,24.82213680113648,48.0,8.893159943175988,-0.04725716734341083,40.05607362711184
25,2022/11/30 12:19:39,25.0,24.99994974682602,0.0,0.002512658699060921,-0.03559225804941518,0.01114214592311297
26,2022/11/30 12:19:40,25.0,25.088926772809714,-24.0,-4.446338640485692,-0.04120817809654629,-20.02286444614956
27,2022/11/30 12:19:41,25.0,25.356148638581715,-96.0,-17.807431929085737,-0.06462186415118512,-78.86572300289534
28,2022/11/30 12:19:42,25.0,25.356148638581715,-97.0,-17.807431929085737,-0.1006508090363615,-79.25528358054957
29,2022/11/30 12:19:43,25.0,25.267025502186414,-73.0,-13.351275109320682,-0.13969724212585247,-59.77531312631339
30,2022/11/30 12:19:44,25.0,25.267025502186414,-73.0,-13.351275109320682,-0.17206907340267225,-59.80627503337356
31,2022/11/30 12:19:45,25.0,25.088926772809714,-24.0,-4.446338640485692,-0.19139449519531504,-19.801232654838955
32,2022/11/30 12:19:46,25.0,24.99994974682602,0.0,0.002512658699060921,-0.19583675299697836,0.01119380389818906
33,2022/11/30 12:19:47,25.0,24.99994974682602,0.0,0.002512658699060921,-0.19223232571599194,0.011247863508355188
34,2022/11/30 12:19:48,25.0,24.911019993849436,24.0,4.449000307528195,-0.18417072840477997,19.951522828071226
35,2022/11/30 12:19:49,25.0,24.911019993849436,23.0,4.449000307528195,-0.1793440646272901,19.544455508516958
36,2022/11/30 12:19:50,25.0,25.088926772809714,-24.0,-4.446338640485692,-0.18333621099484027,-19.84389864348127
37,2022/11/30 12:19:51,25.0,25.177951786020003,-48.0,-8.897589301000153,-0.19700104185936493,-39.700425943641775
38,2022/11/30 12:19:52,25.0,25.177951786020003,-48.0,-8.897589301000153,-0.21519492819770492,-39.64243956632672
39,2022/11/30 12:19:53,25.0,25.177951786020003,-48.0,-8.897589301000153,-0.23409414957430238,-39.75561740841698
40,2022/11/30 12:19:54,25.0,25.088926772809714,-24.0,-4.446338640485692,-0.2514016738161562,-20.042230999617086
41,2022/11/30 12:19:55,25.0,25.088926772809714,-24.0,-4.446338640485692,-0.26186000727514913,-19.726980912387422
42,2022/11/30 12:19:57,25.0,24.99994974682602,0.0,0.002512658699060921,-0.2670981741069547,0.0111906540789335
43,2022/11/30 12:19:58,25.0,24.99994974682602,0.0,0.002512658699060921,-0.2670929452777552,0.011125443437339757
44,2022/11/30 12:19:59,25.0,24.99994974682602,0.0,0.002512658699060921,-0.26588358759620784,0.011186674767916037
45,2022/11/30 12:20:00,25.0,24.99994974682602,0.0,0.002512658699060921,-0.263856299468206,0.011038570519524912
46,2022/11/30 12:20:01,25.0,25.088926772809714,-24.0,-4.446338640485692,-0.26465757408962015,-19.57129988261363
