,Time,humidity,temperature,vpp_sum1,vpp_sum2,delay_slow,delay_fast,Ch1_word,Ch2_word,Ch1_Amp,Ch2_Amp
0,2022/11/01 19:22:40,35.13336181640625,26.945571899414062,463715.0,1203403.0,3292.3379760201024,1812.0572667284669,3249468435618295.0,1620051986633905.0,13.6,14.6
1,2022/11/01 19:22:42,35.10589599609375,26.988296508789062,463715.0,1203403.0,3236.3894410388157,1813.466391382734,3249469018918008.0,1620052277443272.0,13.6,14.6
2,2022/11/01 19:22:43,35.113525390625,27.020339965820312,463715.0,1203403.0,3230.845187037203,1816.9155750577133,3249469498733993.0,1620052516659887.0,13.6,14.6
3,2022/11/01 19:22:45,35.0799560546875,26.990966796875,478469.0,1198140.0,3230.674490879208,1820.2274224990656,3249469498733993.0,1620052516659887.0,13.6,14.6
4,2022/11/01 19:22:46,35.064697265625,27.025680541992188,478836.0,1204548.0,3226.9913476580004,1821.257545195681,3249469252462194.0,1620052393878846.0,13.6,14.6
5,2022/11/01 19:22:47,35.03875732421875,27.006988525390625,477408.0,1191512.0,3228.467506529472,1821.8517092005877,3249469006190395.0,1620052271097805.0,13.6,14.6
6,2022/11/01 19:22:49,35.01739501953125,27.03369140625,476224.0,1192698.0,3226.17136977731,1823.2877335179714,3249468362336406.0,1620051950098554.0,13.6,14.6
7,2022/11/01 19:22:50,35.0128173828125,27.089767456054688,476224.0,1192698.0,3227.568742692807,1821.2951976718755,3249467360146274.0,1620051450447566.0,13.6,14.6
8,2022/11/01 19:22:52,34.9945068359375,27.063064575195312,475355.0,1201911.0,3230.199218662565,1821.6764096302404,3249467106500725.0,1620051323990275.0,13.6,14.6
9,2022/11/01 19:22:53,34.97314453125,27.025680541992188,477418.0,1191603.0,3228.4450634363875,1821.6130403698721,3249467106500725.0,1620051323990275.0,13.6,14.6
10,2022/11/01 19:22:55,34.96551513671875,27.0123291015625,478469.0,1192738.0,3227.9613595035876,1823.198699559744,3249466480082792.0,1620051011683928.0,13.6,14.6
11,2022/11/01 19:22:56,34.9700927734375,27.0123291015625,478469.0,1192738.0,3228.2396799247217,1821.1602537476992,3249465560121944.0,1620050553029096.0,13.6,14.6
12,2022/11/01 19:22:58,34.9578857421875,27.052383422851562,477672.0,1193924.0,3227.7045608009907,1821.6675830506347,3249465233550528.0,1620050390213952.0,13.6,14.6
13,2022/11/01 19:23:00,34.93194580078125,27.060394287109375,477672.0,1193924.0,3230.504186824599,1820.6151013069225,3249464634441148.0,1620050091522532.0,13.6,14.6
14,2022/11/01 19:23:01,34.93194580078125,27.03369140625,477746.0,1193756.0,3228.1565608691494,1821.7037632628176,3249464634441148.0,1620050091522532.0,13.6,14.6
15,2022/11/01 19:23:03,34.9334716796875,27.08709716796875,474779.0,1194093.0,3230.4585253543705,1822.2281965932166,3249464634441148.0,1620050091522532.0,13.6,14.6
16,2022/11/01 19:23:04,34.93499755859375,27.071075439453125,475916.0,1194545.0,3227.404780062584,1822.4011579727107,3249464164209997.0,1620049857084523.0,13.6,14.6
